"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GALNT4",4.85049909708129e-12,0.00689335166293407,0.122,0.105,1.36168061152363e-07
"AL731577.2",4.87825797881698e-12,-0.0307973834212862,0.146,0.162,1.36947336239329e-07
"UBE2A",4.96418044596854e-12,0.0239012169844874,0.591,0.552,1.39359437659675e-07
"AKAP1",5.04479015089462e-12,-0.0291057268629656,0.309,0.328,1.41622393906065e-07
"UNC45A",5.05622062037615e-12,-0.0387452906128999,0.358,0.372,1.4194328147582e-07
"MRPL19",5.15957786072621e-12,-0.0398654717467213,0.61,0.604,1.44844829284167e-07
"EEF1E1",5.2008613522401e-12,0.0412077121301343,0.567,0.539,1.46003780741436e-07
"PLBD2",5.31553341875976e-12,0.011370186186538,0.191,0.17,1.49222969664843e-07
"CPS1",5.38824961858509e-12,-0.00437357463127708,0.151,0.13,1.51264331542539e-07
"RAMAC",5.61037596398062e-12,0.0081587155971152,0.212,0.188,1.57500084436828e-07
"POLD1",5.86264404641046e-12,-0.0231543847058323,0.142,0.159,1.64582006314881e-07
"PTCD2",5.89760829553694e-12,-0.0230571137145536,0.121,0.137,1.65563557680608e-07
"AL583785.1",6.158699968179e-12,0.714687545739565,0.201,0.193,1.72893184206689e-07
"TMEM183A",6.18243158228345e-12,-0.0454374019683415,0.516,0.516,1.73559401809443e-07
"C8orf37-AS1",6.44268421492909e-12,-0.036242034711336,0.11,0.125,1.80865473965704e-07
"UMAD1",6.53557232809324e-12,0.0395261683445777,0.537,0.51,1.83473121966561e-07
"AC242426.2",6.59664544210433e-12,-0.0456933202053552,0.185,0.2,1.85187627496195e-07
"PHYKPL",6.63639011631057e-12,-0.0497129345474385,0.368,0.381,1.86303379735187e-07
"KIF3A",6.73822297913792e-12,0.0016766922165749,0.389,0.351,1.89162133693339e-07
"ZSCAN21",6.78286820665588e-12,-0.0192244813226953,0.146,0.165,1.9041545916545e-07
"AL513327.1",6.80063136535311e-12,0.0106033103969348,0.136,0.118,1.90914124319558e-07
"AC098487.1",6.87593086867546e-12,-0.02070545282807,0.099,0.114,1.93028007276326e-07
"IL17RC",6.91263455924353e-12,-0.0201435227598364,0.114,0.13,1.94058389981644e-07
"LINC00894",7.21543426346012e-12,-0.0594769259537464,0.291,0.305,2.02558886078116e-07
"ACOT8",7.27628712057898e-12,0.012433507731794,0.32,0.291,2.04267208336014e-07
"SLC39A13",7.29424657700579e-12,0.0116213520221608,0.155,0.135,2.04771384156283e-07
"FERMT1",7.35795653991779e-12,0.00302871387080494,0.557,0.525,2.06559913945112e-07
"FAM89A",7.44751340909749e-12,0.0101652923948428,0.207,0.185,2.09074043933594e-07
"PPARA",7.60899829466254e-12,0.00872735059577545,0.365,0.331,2.13607409126061e-07
"RALGPS1",7.67015011982779e-12,0.0146295317738715,0.133,0.116,2.15324124313926e-07
"AP1M2",7.83880812902935e-12,0.00864241199533572,0.475,0.431,2.20058860606241e-07
"TMED1",8.15675313913149e-12,-0.0539030242867987,0.443,0.445,2.28984530874838e-07
"CASC19",8.18110796465504e-12,0.306324504401981,0.291,0.289,2.29668243891761e-07
"EXOSC9",8.23049430330816e-12,0.0213340505429927,0.316,0.291,2.3105466657677e-07
"ZNF408",8.30015384763112e-12,-0.0172427234668887,0.094,0.11,2.33010218964549e-07
"CLN3",8.83387792628367e-12,0.0102172599314932,0.349,0.317,2.47993455024562e-07
"RAB3D",8.8418166463168e-12,-0.0294164070459941,0.192,0.21,2.48216318712052e-07
"BROX",8.9533781965473e-12,0.0179950263720596,0.374,0.343,2.51348186111672e-07
"PIK3CD",9.05070571240707e-12,0.00980330248983013,0.111,0.094,2.54080461464404e-07
"NECTIN3",9.08654128307481e-12,0.000520353821033714,0.107,0.09,2.55086473439759e-07
"CDC42SE2",9.36235496856077e-12,-0.066530899054168,0.568,0.566,2.62829391032407e-07
"WDR11",9.75040515827637e-12,-0.0472799404956471,0.384,0.395,2.73723124008293e-07
"NUDT19",9.79773878610689e-12,-0.0204647882206544,0.137,0.154,2.75051920942379e-07
"EPG5",9.87387335265769e-12,0.0206929061926357,0.253,0.228,2.77189246629159e-07
"DDX54",9.94965392145959e-12,0.0131800998361968,0.408,0.372,2.79316634537135e-07
"SEC23A",1.01119843319952e-11,0.00857624684663782,0.429,0.392,2.83873736152101e-07
"NAPRT",1.01639285592905e-11,0.0365274582558821,0.301,0.281,2.85331966444963e-07
"SPOPL",1.04838113765734e-11,-0.0432774419329048,0.316,0.33,2.94312036774546e-07
"MRPL24",1.05186595408695e-11,-0.0315152704766363,0.384,0.4,2.95290329290828e-07
"ATRN",1.07309553394478e-11,0.0118023536152988,0.496,0.457,3.01250109244317e-07
"HAS2-AS1",1.0805098712291e-11,0.0295529677096175,0.282,0.254,3.03331536150146e-07
"VPS33A",1.08637844104828e-11,0.0133241793767613,0.219,0.197,3.04979019755484e-07
"MED18",1.08676822564317e-11,0.00945943100072547,0.126,0.108,3.05088443984809e-07
"BIK",1.10476483490525e-11,0.0219225771581832,0.227,0.205,3.10140632102951e-07
"C16orf95",1.10882507841981e-11,0.0469364197428898,0.203,0.185,3.11280464264794e-07
"FHL1",1.13023692432872e-11,-0.0290255872628466,0.129,0.145,3.17291411766802e-07
"KRCC1",1.14191901708326e-11,-0.0445693325185539,0.554,0.565,3.20570925665783e-07
"TSNAX",1.14417667779337e-11,-0.042774583653956,0.553,0.56,3.21204718756932e-07
"LINC01572",1.18788755867466e-11,0.0173321017292434,0.462,0.491,3.33475674346738e-07
"RCAN1",1.20401206131106e-11,0.00671518432912005,0.141,0.122,3.38002305971854e-07
"CDK5RAP3",1.20793846571498e-11,-0.0446272230073044,0.321,0.335,3.39104565480167e-07
"RBMXL1",1.30192105619881e-11,0.0157043440645196,0.206,0.185,3.65488298106692e-07
"PCAT6",1.30228631022258e-11,0.0129768313243425,0.254,0.229,3.65590835868784e-07
"TMEM248",1.30549902517767e-11,0.0308461339586755,0.503,0.471,3.66492741338127e-07
"TSLP",1.3056285180104e-11,-0.0166275822245757,0.108,0.124,3.66529093861059e-07
"LINC01003",1.3167805250978e-11,-0.0200349468444909,0.117,0.133,3.69659796810706e-07
"GJB5",1.35919150218888e-11,-0.0719785343432544,0.374,0.373,3.81565830409485e-07
"PMPCB",1.38750408199227e-11,-0.0359869874091561,0.552,0.555,3.8951402093769e-07
"SNX12",1.39047610147364e-11,0.0109160452694,0.234,0.21,3.90348355966696e-07
"PRPF40B",1.40182482343978e-11,-0.0487195734455583,0.382,0.394,3.93534282684249e-07
"MED28",1.41094318624946e-11,-0.0416501658501923,0.505,0.509,3.96094080675812e-07
"FRS2",1.42602118195649e-11,-0.141707014724562,0.572,0.547,4.00326926410645e-07
"FOXN3",1.43022059721275e-11,-0.0878331869563238,0.547,0.538,4.01505828255534e-07
"MED19",1.43551856758992e-11,0.00662371355566904,0.534,0.492,4.02993127479517e-07
"ADAR",1.44147180867013e-11,-0.0523371631050368,0.541,0.545,4.04664380847965e-07
"SNF8",1.48706370873059e-11,0.012486852731695,0.709,0.655,4.17463394951937e-07
"COPA",1.55955197319384e-11,0.0194349993990144,0.615,0.573,4.37813025434706e-07
"USP42",1.58036529723246e-11,-0.0297552140441097,0.302,0.319,4.43655949892069e-07
"RBSN",1.58049379315836e-11,-0.0241018777493164,0.16,0.177,4.43692022553347e-07
"SCNM1",1.59712175812346e-11,0.0145789022251286,0.31,0.283,4.48359991158e-07
"TTC28-AS1",1.60099543502259e-11,-0.0369134183172825,0.333,0.352,4.49447448473892e-07
"RPUSD3",1.61939044835267e-11,-0.0320189003342387,0.305,0.322,4.54611480566045e-07
"KLHDC8B",1.67223978987982e-11,0.0167387807774455,0.158,0.14,4.69447876212961e-07
"CROT",1.68998351171759e-11,-0.0414954352929917,0.393,0.407,4.74429071244479e-07
"ALDH3A1",1.70451845196613e-11,0.0369734489705105,0.145,0.127,4.78509465020451e-07
"WHAMM",1.70614987601628e-11,-0.0303126076128721,0.244,0.26,4.7896745469405e-07
"SEC63",1.70700781852404e-11,0.0124081072826415,0.645,0.606,4.79208304894253e-07
"TTI1",1.75454706162329e-11,0.0154254751861608,0.288,0.263,4.92553996609507e-07
"GPR39",1.78458993682839e-11,0.00923969942381397,0.241,0.217,5.00987932965833e-07
"PHKA1",1.83926109394551e-11,0.00569116595189145,0.166,0.145,5.16335766903322e-07
"SPG21",1.85167919652905e-11,-0.0428368568746891,0.423,0.43,5.198219008416e-07
"SLC39A1",1.86292208910087e-11,0.0199751988460338,0.499,0.465,5.22978118073288e-07
"ZDHHC13",1.88362441700518e-11,-0.000330338952024362,0.264,0.235,5.28789882585864e-07
"SETD1A",1.89381442748886e-11,0.00795365192925966,0.151,0.132,5.31650524228949e-07
"PLOD2",1.89387534375934e-11,-0.159304210173276,0.604,0.593,5.31667625253559e-07
"LTBP4",1.89492352602399e-11,0.0226042313267537,0.304,0.28,5.31961881460715e-07
"SMARCC2",1.91248424908698e-11,0.0141128298875896,0.408,0.373,5.36891703246189e-07
"TRIM11",1.93527426761127e-11,0.012818124851164,0.168,0.149,5.43289545146511e-07
"HERPUD1",1.95585356967966e-11,0.0329426628002714,0.541,0.502,5.49066772616171e-07
"HDDC2",1.96969109135199e-11,0.0234239701925301,0.638,0.599,5.52951380075245e-07
"LIG1",1.9918486957134e-11,-0.027464797905928,0.23,0.25,5.59171684347623e-07
"KAT8",1.9959564851698e-11,-0.0347836318456653,0.286,0.302,5.60324864081719e-07
"SMIM27",2.00172965479915e-11,-0.0405139087606286,0.273,0.286,5.61945565991766e-07
"SAXO2",2.01752004240147e-11,-0.0339066079324235,0.087,0.1,5.66378401503366e-07
"DZIP1",2.08738692110687e-11,-0.0491356657850503,0.303,0.317,5.85992130362331e-07
"RPL7",2.17760107559637e-11,-0.048278640248717,0.993,0.992,6.11317949952168e-07
"ZNF787",2.19750825884588e-11,0.0169676175163916,0.312,0.286,6.16906493505805e-07
"SOCS7",2.23991062389094e-11,-0.0256229032526594,0.16,0.177,6.28810109444904e-07
"RNF141",2.30639764730856e-11,0.0238385556761324,0.34,0.311,6.47475011528931e-07
"ZNF511",2.30652556232745e-11,0.0231896847192322,0.569,0.539,6.47510921112186e-07
"GPR87",2.33342384574097e-11,-0.0526650172123603,0.54,0.543,6.55062076214863e-07
"TAF5L",2.34993516032341e-11,-0.0232436032982634,0.164,0.181,6.5969729755759e-07
"WDR25",2.37008474171935e-11,0.00948305891101975,0.227,0.203,6.65353889542872e-07
"RTEL1",2.39913264423051e-11,0.0118915479547276,0.117,0.101,6.73508507214832e-07
"MAGED2",2.45881441417469e-11,-0.0623163755562272,0.572,0.568,6.90262970491261e-07
"ANKRA2",2.46272557144194e-11,0.0170171910940024,0.256,0.232,6.91360949670895e-07
"DEPDC4",2.47111152262737e-11,0.00911186361472316,0.14,0.122,6.93715137747183e-07
"ACOT9",2.47786646404809e-11,0.0148877151228864,0.333,0.305,6.95611452452221e-07
"GIGYF1",2.54741223840445e-11,-0.0267504597315155,0.243,0.262,7.1513503768728e-07
"PPRC1",2.58737246709119e-11,-0.0274392820416227,0.178,0.195,7.2635307268651e-07
"BUD23",2.5992227108267e-11,0.0365937021709117,0.676,0.64,7.29679791610378e-07
"ERI2",2.75355613946667e-11,0.00661481605776362,0.164,0.144,7.73005815032478e-07
"ZCWPW1",2.75466136888411e-11,-0.0157903226246392,0.116,0.132,7.73316086086837e-07
"CCDC6",2.85625006351613e-11,-0.0600464656410853,0.539,0.542,8.01835080330882e-07
"PTPN21",2.89135961940151e-11,0.000355265036143498,0.193,0.169,8.11691385954586e-07
"ZMYM5",2.94623310826672e-11,0.00989196290737182,0.456,0.418,8.27096020483717e-07
"C1orf50",2.95191836476777e-11,-0.0357795049774355,0.287,0.302,8.28692042541257e-07
"SIAH1",3.01608065874596e-11,0.00789018312104972,0.441,0.403,8.46704323329754e-07
"ALAD",3.02325865013674e-11,0.00822576545931371,0.128,0.111,8.48719400852888e-07
"KIF22",3.05253657659299e-11,-0.0496635848228106,0.312,0.326,8.56938593146949e-07
"POPDC3",3.09654929438826e-11,0.0169518469047103,0.113,0.098,8.69294283413615e-07
"RNMT",3.12823736963413e-11,-0.0631072136350326,0.735,0.736,8.78190076777389e-07
"TMEM59",3.28206777847209e-11,-0.00203017413691198,0.908,0.908,9.21374887450471e-07
"PCCA-DT",3.31228495470314e-11,-0.0194023442488221,0.258,0.279,9.29857755333813e-07
"ABCE1",3.36776255910841e-11,-0.034503807800214,0.517,0.531,9.45431983218505e-07
"PLAG1",3.38122241388921e-11,-0.0316231945176001,0.257,0.277,9.49210568251118e-07
"ESRP1",3.41336694279255e-11,-0.0313471526358284,0.697,0.693,9.58234501850153e-07
"C2orf68",3.41420500142396e-11,-0.0320662056126725,0.252,0.268,9.5846977004975e-07
"RNF185",3.43449127999257e-11,0.014731355602316,0.225,0.202,9.64164737032315e-07
"XPA",3.59150097139772e-11,0.00855036180853985,0.373,0.338,1.00824206770048e-06
"POC1B-AS1",3.66808001056572e-11,0.00753216954416783,0.15,0.131,1.02974010136611e-06
"SFXN2",3.70501450938288e-11,-0.0202386587604799,0.103,0.117,1.04010872321905e-06
"CCT6B",3.93169692790853e-11,-0.0293828869888625,0.11,0.124,1.10374527857176e-06
"ABRAXAS1",3.9627354633879e-11,0.00798780503470353,0.16,0.141,1.11245872663689e-06
"AL513550.1",4.01176466568459e-11,-0.0230517246172257,0.111,0.126,1.12622269459763e-06
"ALG1L",4.02537540752544e-11,-0.028630922441768,0.236,0.254,1.13004363815462e-06
"PEX3",4.19848109867526e-11,0.00736591591577807,0.312,0.282,1.1786395988311e-06
"ANO10",4.19869340170776e-11,0.0209778434760516,0.362,0.334,1.17869919866142e-06
"PALLD",4.32575306026180e-11,-0.0622597684851458,0.856,0.815,1.2143686566073e-06
"BCO2",4.40078571724111e-11,-0.0333221152640252,0.121,0.135,1.2354325744011e-06
"ZFYVE1",4.43936497792602e-11,0.00756023377765835,0.183,0.161,1.24626293025317e-06
"CHCHD4",4.68237658143837e-11,-0.0165086595224621,0.133,0.15,1.31448357770719e-06
"SLC22A18",4.73263609578634e-11,0.0140819741937463,0.272,0.248,1.3285929311701e-06
"NEURL1",4.84155130981174e-11,0.00810476791956818,0.116,0.1,1.35916869920345e-06
"GRK2",4.9544295812447e-11,-0.0293285496057938,0.333,0.349,1.39085701634283e-06
"MRPL40",4.96690872234897e-11,0.0419186667567588,0.761,0.727,1.39436028562503e-06
"NIT2",4.98788171876514e-11,-0.0374548244531606,0.694,0.693,1.40024803490894e-06
"RPS6KA3",5.09287271470269e-11,-0.0361955238273968,0.516,0.53,1.42972215719849e-06
"MTX3",5.11317747635849e-11,0.00653587536117003,0.173,0.153,1.43542231293812e-06
"ATAD1",5.36351278765418e-11,0.0159091567865385,0.571,0.534,1.50569894487816e-06
"METTL15",5.38052662388954e-11,-0.0806357449080013,0.644,0.635,1.51047523912451e-06
"SLC35F2",5.38064673410974e-11,-0.0322199205468244,0.26,0.278,1.51050895766663e-06
"IRAK1BP1",5.38120060060897e-11,-0.0474262304888963,0.278,0.291,1.51066444460896e-06
"LRIF1",5.47120669955891e-11,-0.0346355226830853,0.313,0.33,1.53593185676717e-06
"KCTD3",5.48601400152656e-11,-0.0389528395061628,0.29,0.305,1.54008871064855e-06
"ZBTB11",5.50915606979135e-11,-0.032864810196931,0.339,0.355,1.54658538347253e-06
"LDLRAP1",5.67786974313354e-11,0.0060326510976037,0.314,0.283,1.59394837298988e-06
"AKR1E2",5.72446866363112e-11,0.00686407689169161,0.13,0.112,1.60703008794116e-06
"MARF1",5.76912699130855e-11,-0.0390442545744893,0.337,0.351,1.61956702027005e-06
"SPPL2B",5.82054673230806e-11,-0.0300379012301579,0.165,0.18,1.63400208416084e-06
"PYCR1",5.84685185955262e-11,-0.0519938232716774,0.255,0.268,1.64138672253221e-06
"PCMTD2",5.87385019065168e-11,0.0604613780170562,0.276,0.257,1.64896596402165e-06
"BORCS6",5.99314909561258e-11,0.00881347617532253,0.144,0.126,1.68245674561132e-06
"CHMP4B",6.3048168511353e-11,0.0432973299500481,0.537,0.51,1.76995123461921e-06
"LINC01006",6.53805444613958e-11,-0.0111991611618219,0.116,0.133,1.83542802466476e-06
"LSM3",6.62712562739865e-11,0.0334354824863552,0.806,0.77,1.86043297737962e-06
"C1orf56",6.69785041011043e-11,-0.0114359936829648,0.276,0.245,1.8802875456303e-06
"EEF1AKNMT",6.74641172556174e-11,-0.0187671450361018,0.144,0.161,1.89392016371695e-06
"MFSD14A",6.75496642641423e-11,0.00330359396988655,0.461,0.429,1.89632172488727e-06
"GPR176",6.99534039254821e-11,-0.0165601907132332,0.132,0.15,1.96380190840006e-06
"ZNF611",7.13418734639962e-11,-0.0282719333092512,0.254,0.272,2.00278041375477e-06
"IMP3",7.27167641477004e-11,0.0202656922989422,0.679,0.647,2.04137771991839e-06
"SLC35E2B",7.45211829739393e-11,-0.0293286961057273,0.151,0.166,2.0920331696274e-06
"SNRK",7.91280767768694e-11,0.0120140325540347,0.211,0.189,2.22136249935706e-06
"INTS3",7.94606208576553e-11,-0.0322937148638303,0.212,0.228,2.23069800933696e-06
"EIF5B",8.00529989073374e-11,0.0191345062139145,0.831,0.796,2.24732783832568e-06
"TMEM9B-AS1",8.15405399241226e-11,-0.0356120088599591,0.13,0.144,2.28908757728989e-06
"FAAP24",8.29521010602209e-11,-0.0146408812110432,0.105,0.12,2.32871433306358e-06
"APC",8.49149713359287e-11,0.00821808691293652,0.411,0.376,2.38381799031353e-06
"NCOA6",8.54936289619231e-11,0.0361446769575167,0.608,0.571,2.40006264584807e-06
"NRDE2",8.5854990255855e-11,0.00985487900437015,0.34,0.313,2.41020714145262e-06
"EDIL3",8.61160195546065e-11,-0.0199078567107963,0.169,0.147,2.41753501695647e-06
"SLC16A1-AS1",8.63807429300063e-11,-0.0614078717387856,0.524,0.529,2.42496659627407e-06
"DOLPP1",8.76641871193025e-11,0.00653017298092161,0.104,0.089,2.46099672500018e-06
"USP7",8.97657032146801e-11,0.0152357629944703,0.466,0.431,2.51999258634572e-06
"GALT",9.06378954968675e-11,0.00864688111189221,0.242,0.218,2.54447764028356e-06
"WDR5",9.17956560743001e-11,0.0113416013993699,0.306,0.281,2.57697945297383e-06
"SC5D",9.22623448965217e-11,-0.0273064808669219,0.384,0.399,2.59008080828005e-06
"ZNF337",9.23805632530821e-11,0.00384557655611334,0.305,0.274,2.59339955220377e-06
"PACS2",9.43345717456946e-11,-0.0429174762233287,0.341,0.353,2.64825443261689e-06
"ZNF33B",9.58945540221292e-11,-0.0518012861476728,0.378,0.39,2.69204781506323e-06
"UQCR10",9.71792283832121e-11,0.0398345800771809,0.95,0.933,2.72811247840191e-06
"C20orf96",9.78309477927535e-11,-0.0317308780594041,0.166,0.18,2.74640819738597e-06
"GMPPA",9.88331014361425e-11,0.0124130059607521,0.171,0.152,2.77454165661683e-06
"ZER1",9.90784385470719e-11,0.0123933321000397,0.366,0.335,2.78142900533195e-06
"COMMD5",9.91635044281721e-11,-0.0362673951859663,0.306,0.318,2.78381705981208e-06
"TUG1",1.00197079565544e-10,-0.0588248158560141,0.46,0.458,2.81283261464352e-06
"NRM",1.02503068391996e-10,-0.025364381324962,0.192,0.208,2.8775686389685e-06
"ARHGAP29",1.04069642296387e-10,0.066688704352474,0.447,0.438,2.92154706818647e-06
"TBCEL",1.04399027904876e-10,-0.0504028220028523,0.193,0.206,2.93079391037357e-06
"COQ8A",1.04906799764522e-10,-0.0215015866159072,0.104,0.118,2.94504858978941e-06
"ABCF3",1.05920008209736e-10,0.0112540691035319,0.267,0.243,2.97349239047193e-06
"ZBTB2",1.06526516803176e-10,-0.0177412886421167,0.098,0.113,2.99051890621556e-06
"PLAAT4",1.0778134591623e-10,0.131945937231325,0.254,0.237,3.02574572390633e-06
"CBR3-AS1",1.07933179417399e-10,0.0125841773027802,0.25,0.224,3.03000814578464e-06
"ZBED4",1.11695435209613e-10,-0.0338528611593573,0.235,0.25,3.13562595263945e-06
"CEBPG",1.12486381352271e-10,0.0144664127927685,0.364,0.333,3.1578301837023e-06
"ACAA1",1.18074277624852e-10,-0.03297235334203,0.331,0.345,3.31469919576247e-06
"LRRC57",1.20380010148805e-10,0.00975792725147978,0.208,0.186,3.37942802490739e-06
"RREB1",1.24423058923057e-10,-0.060579905322768,0.559,0.552,3.49292853314699e-06
"MMS22L",1.26256169042408e-10,0.00698623981395163,0.351,0.323,3.54438943352751e-06
"WTIP",1.28964133324177e-10,-0.0182901779364285,0.112,0.128,3.62041011480962e-06
"ZNF227",1.32720712343693e-10,-0.0160090793011543,0.117,0.133,3.7258685576245e-06
"INHBB",1.33389963786151e-10,-0.0364829638094961,0.11,0.124,3.74465645336862e-06
"LFNG",1.35003752911602e-10,0.00275172878199675,0.144,0.126,3.7899603554874e-06
"ZNF574",1.35548258526497e-10,-0.0155120832280413,0.089,0.103,3.80524626161435e-06
"FAM185A",1.37764790283401e-10,-0.0313880144930038,0.197,0.212,3.86747095762592e-06
"TMEM238",1.38214062184704e-10,-0.0731360600516244,0.63,0.625,3.88008336771119e-06
"AMFR",1.387980517785e-10,-0.0475531950276423,0.293,0.301,3.89647770757783e-06
"PAOX",1.39245412735823e-10,0.00251071280485488,0.22,0.195,3.90903647173275e-06
"ZDHHC9",1.42353570661492e-10,0.00305532413073095,0.235,0.21,3.99629178918006e-06
"ZNF266",1.44410693787429e-10,-0.022232865133422,0.137,0.152,4.05404140669449e-06
"LHFPL5",1.45636905744313e-10,-0.0181373227644591,0.098,0.112,4.08846485496009e-06
"PCCA",1.47214301926836e-10,0.0237538491296945,0.595,0.558,4.13274709799206e-06
"DMXL1",1.47541810909404e-10,-0.0563445862207717,0.374,0.381,4.1419412576597e-06
"CETN3",1.49343269488252e-10,0.0122976427181436,0.284,0.258,4.19251360434371e-06
"RPTOR",1.55761665044261e-10,-0.0429918402030269,0.458,0.466,4.37269722278754e-06
"GSTK1",1.57853876473857e-10,0.0212606354957591,0.654,0.618,4.4314318742506e-06
"AC024558.2",1.61708195534375e-10,-0.0342495045841856,0.157,0.171,4.53963417323651e-06
"CEP85L",1.67530723480106e-10,0.0298557966249207,0.314,0.347,4.70309000025702e-06
"TMEM50B",1.67714958413538e-10,-0.0350758986199208,0.302,0.317,4.70826202754324e-06
"PRMT3",1.69070881571467e-10,-0.0405188280697804,0.271,0.285,4.7463268583558e-06
"SMIM20",1.72251048281176e-10,-0.041385850228065,0.458,0.467,4.83560367839746e-06
"ARMH3",1.76917318772184e-10,-0.0588041808279585,0.463,0.464,4.96659988989152e-06
"TBC1D12",1.80024521198308e-10,0.00725088167223248,0.201,0.179,5.05382838360009e-06
"CCPG1",1.81952794099732e-10,-0.048156255053212,0.312,0.322,5.10796078876178e-06
"CHEK2",1.82103724710807e-10,0.0145180218584202,0.25,0.227,5.11219786380647e-06
"THOP1",1.87772600038173e-10,0.00660712317026002,0.21,0.188,5.27134020087162e-06
"GPR158",1.90612981950904e-10,-0.00837859657722514,0.193,0.169,5.35107824230772e-06
"THAP5",1.91851382075164e-10,-0.0304626687559884,0.28,0.297,5.38584384899607e-06
