"","column","cor","p.adj","corr_order","label"
"4758","CCN2",0.0157011228734609,1,668,""
"4760","PMFBP1",0.127549981498986,1,4128,""
"4761","FBXL5",0.0512738525337885,1,2029,""
"4762","MED28",0.0130658620628523,1,553,""
"4764","RXYLT1",0.0126615356677862,1,538,""
"4766","VAMP8",0.0489248114844862,1,1937,""
"4767","DCLRE1B",0.130728021160696,1,4195,""
"4768","MYL12B",0.223801526682904,0.0567936903169728,5589,""
"4772","RPN2",0.068536715688512,1,2611,""
"4774","CASQ2",0.0450830044032877,1,1809,""
"4775","OLFM3",0.0148795360822787,1,638,""
"4780","CCNI",0.0689120003621725,1,2622,""
"4784","EEF2KMT",0.0598029887779946,1,2320,""
"4788","UCHL3",0.195144687213539,0.816562206030124,5282,""
"4791","LDAH",0.0655937860663144,1,2503,""
"4795","ELL2",0.34048919095035,1.292217739532e-08,6294,""
"4801","UBE2B",0.0908981587621243,1,3240,""
"4805","TJP2",0.0815909664406342,1,2982,""
"4807","ITGB1BP1",0.158556642269309,1,4724,""
"4811","CCDC92",0.00854798037033448,1,374,""
"4815","PTBP3",0.131644278278346,1,4215,""
"4816","RAD23B",0.146982877658397,1,4507,""
"4817","FKBP15",0.198534770965179,0.607551767111591,5314,""
"4818","CTNNAL1",0.3505385942281,2.42021838504794e-09,6329,""
"4819","ABITRAM",0.119592003287809,1,3957,""
"4820","DYNC2I2",0.013109240345961,1,557,""
"4821","SET",0.0950351334231385,1,3351,""
"4824","RAB14",0.0949005073188249,1,3347,""
"4825","CNTRL",0.0183753507567469,1,776,""
"4826","TRIM32",0.204421282719173,0.360066917234002,5392,""
"4827","FBXW2",0.0585328664531655,1,2281,""
"4828","PHF19",0.184218074423928,1,5120,""
"4829","NEK6",0.134279592871426,1,4272,""
"4831","PPP6C",0.0938953162532116,1,3324,""
"4832","NDUFA8",0.0519334528758722,1,2060,""
"4834","RBM18",0.158690444946492,1,4727,""
"4836","HSDL2",0.0588436461889208,1,2289,""
"4837","MAPKAP1",0.169520112026462,1,4889,""
"4838","NR4A3",0.1208251812808,1,3979,""
"4839","INVS",0.100714297248571,1,3506,""
"4842","ALG2",0.225078059514215,0.0499424678497807,5599,""
"4844","KDSR",0.125289252965635,1,4070,""
"4845","VPS4B",0.0759999974271461,1,2820,""
"4847","C19orf25",0.0118232454158778,1,513,""
"4850","DCAF4",0.0740196139001838,1,2784,""
"4853","FCF1",0.21969438651803,0.0853275422410453,5553,""
"4854","PGF",0.233857261990796,0.0201753323539394,5675,""
"4855","IFI27L2",0.187264748195839,1,5170,""
"4856","BBOF1",0.0483363102000738,1,1914,""
"4858","ACYP1",0.114748617861299,1,3848,""
"4859","IFT43",0.110758697255951,1,3753,""
"4860","NPC2",0.108565213346366,1,3702,""
"4861","DNAL1",0.0344225517909717,1,1406,""
"4864","LTBP2",0.0401532950737808,1,1610,""
"4865","AREL1",0.0656847732748658,1,2507,""
"4867","TTLL5",0.0185302861050789,1,784,""
"4869","ABCD4",0.0182638862594361,1,773,""
"4870","DLST",0.256876243162403,0.00155443361115225,5873,""
"4871","PPP4R4",0.381576636526469,9.23398842814644e-12,6410,""
"4874","SLIRP",0.167626786778013,1,4860,""
"4875","RBM25",0.0927124443070748,1,3300,""
"4877","GPR68",0.328085502212634,9.40118891212613e-08,6261,""
"4879","EIF2B2",0.333422565301556,4.04866063197484e-08,6283,""
"4881","COQ6",0.0310918583097429,1,1289,""
"4885","SUPT7L",0.00209986576954052,1,89,""
"4891","ATL2",0.0939264603159649,1,3325,""
"4892","YPEL5",0.110181213674124,1,3738,""
"4893","FAM98A",0.125449953496757,1,4076,""
"4896","LGALSL",0.0884431717328811,1,3166,""
"4906","ELOVL3",0.125401943204889,1,4072,""
"4907","IFIT3",0.163403543675446,1,4803,""
"4909","IFIT2",0.102397795212914,1,3539,""
"4910","GPAM",0.0805674621905672,1,2954,""
"4912","PPP1R3C",0.106768564773804,1,3656,""
"4916","SMNDC1",0.175654776394729,1,4971,""
"4917","C10orf88",0.127198735688793,1,4121,""
"4920","TCTN3",0.0625153986370569,1,2408,""
"4922","AVPI1",0.155922344586619,1,4664,""
"4923","WDR11",0.0565489832135847,1,2216,""
"4924","ARMH3",0.123347648705695,1,4032,""
"4926","CFAP58",0.294644453519855,1.27276716582879e-05,6122,""
"4938","DUSP1",0.2194074222507,0.0877388219980383,5550,""
"4940","MSX2",0.172643858655978,1,4925,""
"4942","RCL1",0.015917202297312,1,676,""
"4943","CAAP1",0.0829036828439092,1,3020,""
"4944","EQTN",0.192542899000432,1,5247,""
"4945","MOB3B",0.405665906405231,7.94293681381473e-14,6458,""
"4947","INSL4",0.0305620900071415,1,1273,""
"4948","MLANA",0.0336749987488663,1,1383,""
"4949","CD274",0.0715809095428789,1,2706,""
"4950","IFNA6",0.0952677073402162,1,3360.5,""
"4951","IFNA8",0.0891922253508302,1,3188,""
"4952","GRIA2",0.00779919637742791,1,346,""
"4954","MTHFD1L",0.18418228428174,1,5116,""
"4955","LRP11",0.237327868715234,0.0139436210258234,5711,""
"4957","PCMT1",0.269271496970302,0.000349250150377858,5966,""
"4962","WDR55",0.114291403251911,1,3832,""
"4966","PCDHB14",0.0286616398458336,1,1180,""
"4968","SLC25A2",0.0617465118840026,1,2382,""
"4977","TCP1",0.103991868951199,1,3583,""
"4979","SNX19",0.00154830030405634,1,63,""
"4982","TP53AIP1",0.189202174492031,1,5197,""
"4985","PDZD11",0.0850459633859794,1,3076,""
"4986","SLC10A7",0.145137319820555,1,4469,""
"4987","NUDCD1",0.255816724263742,0.00175963045338863,5868,""
"4988","ENY2",0.113564261401236,1,3815,""
"4996","TAF12",0.275885652896839,0.000152320339410803,6020,""
"4999","MTRF1",0.0902431592169722,1,3215,""
"5001","DNAJC15",0.168163579554055,1,4868,""
"5003","UFM1",0.186214204462565,1,5157,""
"5004","WBP4",0.129773951650113,1,4170,""
"5007","HSPH1",0.266161826831365,0.000511552067927294,5930,""
"5009","ALG5",0.10427102378214,1,3593,""
"5010","EXOSC8",0.110396697875071,1,3744,""
"5011","ETF1",0.162056745843596,1,4779,""
"5012","TGFBI",0.418279357369102,5.6130601385112e-15,6485,""
"5014","SIL1",0.116077665807602,1,3882,""
"5015","PAIP2",0.0821954417294675,1,3003,""
"5018","EGR1",0.125105663397398,1,4065,""
"5022","NR2C1",0.0443302747100121,1,1780,""
"5023","UTP20",0.0744024889762722,1,2793,""
"5026","GLT8D2",0.022274608259396,1,913,""
"5028","SOCS2",0.0355769282323735,1,1438,""
"5030","WASHC3",0.0527992961210939,1,2086,""
"5031","APAF1",0.0602911549946352,1,2342,""
"5032","DUSP4",0.315763415940189,6.17866478474098e-07,6209,""
"5034","TNFRSF10B",0.259735023167451,0.00110968371098064,5897,""
"5036","PTK2B",0.11160990643385,1,3778,""
"5040","PDLIM2",0.0421982906480817,1,1705,""
"5044","UBIAD1",0.123436230874134,1,4034,""
"5045","TARDBP",0.148121681160149,1,4525,""
"5049","LYPLA1",0.250363231931091,0.00329650629710696,5822,""
"5051","COPS5",0.183011766008896,1,5095,""
"5056","TRIM25",0.0232769134093617,1,957,""
"5065","LRAT",0.167167761705957,1,4853,""
"5066","TMEM131L",0.247082000140536,0.00477856355808686,5796,""
"5068","TRIM6",0.228883876947305,0.0338910169334523,5642,""
"5069","ABCC11",0.0404856313950361,1,1621,""
"5070","TENT4B",0.171698055965013,1,4911,""
"5071","ADCY7",0.145001150425548,1,4465,""
"5072","CEP89",0.0897722915539603,1,3202,""
"5073","TSHZ3",0.175526312021852,1,4970,""
"5086","ZNF549",0.0761944269830306,1,2826,""
"5089","ZNF211",0.000981986650105458,1,42,""
"5095","SEC22A",0.030715799821473,1,1277,""
"5096","CSTA",0.0233331175674294,1,963,""
"5101","CD80",0.0527671335221133,1,2085,""
"5102","KIF18A",0.129978154663628,1,4173,""
"5108","DEPDC7",0.332738477900997,4.51483595260069e-08,6280,""
"5112","GJB6",0.305502855912611,2.77254579388585e-06,6169,""
"5113","GJA3",0.111453350404851,1,3771,""
"5117","ZCCHC17",0.321214251852499,2.71642878038034e-07,6235,""
"5119","KHDRBS1",0.025266512510213,1,1034,""
"5120","TMEM39B",0.0148446878272866,1,633,""
"5125","TNFSF10",0.14226671149254,1,4413,""
"5129","PDS5A",0.0486003475445344,1,1927,""
"5131","LIAS",0.0341141071467731,1,1395,""
"5133","TMEM54",0.278666374993704,0.000106773816999778,6042,""
"5134","ZSCAN20",0.117947210352611,1,3921,""
"5135","CSMD2",0.0803793016145578,1,2946,""
"5137","LRIF1",0.106702146975895,1,3655,""
"5138","TMIGD3",0.00191632300984997,1,81,""
"5140","GPSM2",0.302096886532234,4.50252747408176e-06,6149,""
"5143","ZRANB3",0.0225284094875941,1,925,""
"5145","POLK",0.0254312032015531,1,1043,""
"5146","SV2C",0.0783090191122441,1,2897,""
"5148","RPL21",0.0549152772699398,1,2167,""
"5154","MTERF4",0.0470673391070788,1,1867,""
"5158","PAEP",0.489479799044298,1.83223249430087e-22,6577,""
"5159","OBP2A",0.025492854414797,1,1047,""
"5160","MRPS2",0.0783935781094217,1,2898,""
"5163","MYOG",0.0280237454562276,1,1158,""
"5166","KIAA1191",0.0410875536537099,1,1653,""
"5172","ZC3H7A",0.0682760024445647,1,2605,""
"5182","RPL5",0.0902834486161732,1,3216,""
"5183","ODF2L",0.322766731961848,2.14288758283083e-07,6244,""
"5185","SPATA1",0.00476507383590503,1,217,""
"5186","TRMT13",0.077200336530486,1,2861,""
"5190","CCDC18",0.141857745417262,1,4408,""
"5191","RPAP2",0.126992602455415,1,4114,""
"5192","SLC66A2",0.119391842218562,1,3955,""
"5197","SEPTIN7",0.180398860464378,1,5055,""
"5199","KLHL7",0.0628893709423999,1,2415,""
"5200","HERPUD2",0.114304393779583,1,3833,""
"5201","CBX3",0.140677150827386,1,4387,""
"5202","HNRNPA2B1",0.144693708075119,1,4460,""
"5207","INHBA",0.536994211287519,1.55829249056811e-28,6594,"INHBA"
"5208","FKBP9",0.126356579267474,1,4100,""
"5209","NT5C3A",0.215816164530808,0.124367929001691,5516,""
"5215","TWIST1",0.103484423364517,1,3572,""
"5216","SMU1",0.0412637257016642,1,1660,""
"5218","SLC25A51",0.0498926695202594,1,1973,""
"5219","CLTA",0.0181878949704756,1,771,""
"5221","SPINK4",0.080629875140888,1,2957,""
"5224","PHF24",0.0417264180497792,1,1677,""
"5226","DCAF10",0.0156466170267541,1,666,""
"5231","CALD1",0.137052635658706,1,4322,""
"5236","PLAU",0.457940206848007,6.27064488570425e-19,6543,"PLAU"
"5238","CHST3",0.0703640510314807,1,2669,""
"5242","ECD",0.0475212312687892,1,1881,""
"5243","P4HA1",0.0951360665858318,1,3355,""
"5244","SLC25A16",0.0270691448636267,1,1115,""
"5245","ZWINT",0.10911973972915,1,3711,""
"5246","VPS26A",0.131724420368937,1,4217,""
"5255","RNF11",0.0955547797793885,1,3369,""
"5256","RASSF8",0.135400539210013,1,4297,""
"5259","ITPR2",0.042605714914778,1,1715,""
"5260","CCDC91",0.0850632084086018,1,3077,""
"5262","WWP1",0.0849308106956701,1,3072,""
"5263","ACOT9",0.311012219076579,1.24750045997583e-06,6191,""
"5264","PRDX4",0.0299787725962861,1,1246,""
"5268","ADGRE5",0.13694073353499,1,4321,""
"5270","GIPC1",0.126952280853606,1,4112,""
"5272","CCDC70",0.0246635458161301,1,1007,""
"5273","SPRYD7",0.165642721460366,1,4831,""
"5276","ZC3H13",0.0507726976762949,1,2004,""
"5278","CENPK",0.1399178767803,1,4369,""
"5279","OPTN",0.239227876731875,0.0113662965916458,5732,""
"5288","SPATS2",0.0995684913033666,1,3476,""
"5289","ORMDL2",0.307527438325569,2.07164585324096e-06,6180,""
"5292","HOXC13",0.182643225421939,1,5089,""
"5293","CDK2",0.0918049515041017,1,3267,""
"5295","HOXC11",0.0534437250279152,1,2110,""
"5296","ATG101",0.00898855118229956,1,399,""
"5297","NFE2",0.250601445705255,0.00320877126439173,5827,""
"5301","TUBA1B",0.164309237043069,1,4816,""
"5307","STIL",0.0919588377558863,1,3276,""
"5308","HJURP",0.0364718599609578,1,1470,""
"5309","IL13RA2",0.0807158369732154,1,2962,""
"5311","AMD1",0.179527113638379,1,5039,""
"5313","USP45",0.0784797824039234,1,2901,""
"5316","MORF4L2",0.224225601292487,0.0544286897105283,5595,""
"5321","ESX1",0.0159464116858678,1,677,""
"5324","RAB9A",0.0379833948450132,1,1532,""
"5325","METTL8",0.0271972079987774,1,1120,""
"5327","NMI",0.0982838618627821,1,3446,""
"5328","TNFAIP6",0.127878540273679,1,4137,""
"5334","G0S2",0.089081703936911,1,3185,""
"5336","RAP2C",0.164778911368594,1,4823,""
"5337","EXOSC9",0.214595966982759,0.13979537526012,5504,""
"5341","PFKFB2",0.0763436733250046,1,2828,""
"5344","RAB38",0.449298189376617,5.04942304493309e-18,6531,""
"5346","AGO2",0.00767257884797622,1,338,""
"5348","CKS2",0.0812995195880026,1,2975,""
"5350","ACSL3",0.0754224618394787,1,2813,""
"5351","CHPF",0.151564068681726,1,4590,""
"5357","SLC12A4",0.361648646061256,3.5360804065857e-10,6358,""
"5358","ENKD1",0.00885783257533752,1,393,""
"5364","PI3",0.154028745653666,1,4635,""
"5367","SLPI",0.211580287713463,0.186027375126672,5472,""
"5369","TTPAL",0.457717898862216,6.62107063894301e-19,6542,""
"5371","KCNS1",0.118346365073247,1,3930,""
"5373","ARHGAP40",0.16516414033997,1,4827,""
"5374","SDC4",0.525841384958073,5.06527694324624e-27,6592,""
"5375","NCOA3",0.0761253672645774,1,2825,""
"5378","MATN4",0.212631975360461,0.168374812755886,5481,""
"5380","VAPB",0.186647171810139,1,5161,""
"5382","ATP5F1E",0.115480759338073,1,3872,""
"5384","PLCG1",0.0774685023761785,1,2869,""
"5385","TOX2",0.0186461342338512,1,787,""
"5386","SRSF6",0.0614840269124083,1,2368,""
"5390","ZNFX1",0.114523271140456,1,3840,""
"5393","CSE1L",0.108011668435421,1,3686,""
"5395","RAB22A",0.366412188590277,1.5136715633368e-10,6370,""
"5397","STAU1",0.00406685101707176,1,182,""
"5399","SNAI1",0.0483082631578004,1,1912,""
"5400","MOCS3",0.106807462102698,1,3658,""
"5401","STX16",0.137778435001727,1,4338,""
"5402","PMEPA1",0.201456398505868,0.469511100958495,5354,""
"5404","ANKRD60",0.0211999850463896,1,877,""
"5405","DDX27",0.12535616338981,1,4071,""
"5406","RBPJL",0.048812823691938,1,1930,""
"5411","TP53TG5",0.0241294145779818,1,988,""
"5413","ZBP1",0.0273620105113998,1,1127,""
"5416","MTRR",0.127372950987954,1,4124,""
"5417","FASTKD3",0.043693002747011,1,1753,""
"5423","XG",0.18851476289689,1,5190,""
"5424","STAMBP",0.108197165968686,1,3692,""
"5425","NAGK",0.020832600422768,1,863,""
"5428","SNRNP27",0.0113336141584246,1,493,""
"5430","IL17C",0.0249899503548089,1,1018,""
"5438","LYPD3",0.0827364253969834,1,3013,""
"5445","GRM4",0.143225417804844,1,4436,""
"5446","TRERF1",0.21299588788338,0.162754568780645,5488,""
"5450","MRS2",0.040806304543484,1,1638,""
"5451","WRNIP1",0.0243982966875555,1,995,""
"5452","RRP36",0.19234957663373,1,5240,""
"5454","SNRPC",0.11213448668332,1,3784,""
"5457","SERPINB6",0.0739412318088647,1,2778,""
"5458","XPO5",0.0376385078339332,1,1517,""
"5460","H1-3",0.0737055074085189,1,2769,""
"5468","RPS10",0.0267605266363533,1,1107,""
"5470","H2BC11",0.130454272347435,1,4183,""
"5471","MED20",0.0904800915602887,1,3222,""
"5472","OR2B6",0.0529645077820003,1,2092,""
"5474","SPDEF",0.0151407832014691,1,648,""
"5476","MAD2L1BP",0.0736175476435703,1,2766,""
"5477","APOBEC2",0.00805754878264599,1,351,""
"5481","TREM1",0.237698470504034,0.0134007881696712,5713,""
"5485","CDKN1A",0.393370419636604,9.45169076199229e-13,6437,""
"5487","GLO1",0.366183811291828,1.57699044431817e-10,6369,""
"5490","RREB1",0.0507940430410412,1,2005,""
"5492","RIOK1",0.00906952176976633,1,402,""
"5495","RPP40",0.00824197529234576,1,358,""
"5497","NUP153",0.0091124838738239,1,407,""
"5498","DEK",0.00371690730668777,1,166,""
"5499","EEF1E1",0.164012719322575,1,4811,""
"5501","RUNX2",0.070365590315675,1,2670,""
"5504","LRRFIP1",0.258200449682004,0.00133036401307678,5878,""
"5505","RAB17",0.051453075156299,1,2040,""
"5506","CXCL6",0.170306954665384,1,4892,""
"5507","EREG",0.659628434528991,1.23963273366533e-49,6615,""
"5512","AHNAK",0.117116260138092,1,3903,""
"5513","EMC3",0.00172168296522829,1,71,""
"5516","SH3TC1",0.339913751233286,1.41959939957201e-08,6292,""
"5518","BBS2",0.0153670263109741,1,655,""
"5520","MT2A",0.549991822336806,2.2802913773255e-30,6597,""
"5522","DOK4",0.169278185713566,1,4883,""
"5523","PIWIL1",0.158309225264927,1,4712,""
"5527","RAP2A",0.0463162185368457,1,1844,""
"5528","SLC10A2",0.0103470191070537,1,455,""
"5530","EFNB2",0.378829928021949,1.54915585658423e-11,6401,""
"5532","TM9SF2",0.100717726308416,1,3507,""
"5546","GRK4",0.205227700528077,0.334876208757732,5400,""
"5547","SOX9",0.218098223257795,0.0997697103142256,5541,""
"5549","MYH2",0.0107342977744664,1,474,""
"5550","HS3ST3B1",0.0580649799784825,1,2267,""
"5552","MRPS7",0.107658174115427,1,3671,""
"5555","NUP85",0.147264066659621,1,4512,""
"5558","NT5C",0.0348409327917589,1,1419,""
"5560","TTF1",0.0719295808024752,1,2716,""
"5561","GTF3C4",0.0386214804028801,1,1564,""
"5562","DDX31",0.192733891125016,1,5252,""
"5565","PPP1R12C",0.0469597291870255,1,1864,""
"5566","MBOAT7",0.00146430873600435,1,59,""
"5569","SLC2A4RG",0.0509223486129257,1,2010,""
"5571","FNDC11",0.145143677390921,1,4470,""
"5573","PPDPF",0.0621307611988615,1,2396,""
"5574","IL1B",0.410686892350583,2.80272686931562e-14,6463,"IL1B"
"5576","IL37",0.0839748474211138,1,3050,""
"5578","PAX8",0.00380769110963525,1,171,""
"5579","INSIG2",0.0858772159607875,1,3103,""
"5582","PSD4",0.0709940737815728,1,2686,""
"5585","GTF2F1",0.0267995002999378,1,1109,""
"5588","TNFSF9",0.00366376064479697,1,163,""
"5589","GRIA3",0.124622719572794,1,4055,""
"5593","ATG4C",0.0997262630960295,1,3480,""
"5596","SH2D3A",0.415617408237924,9.91102792384249e-15,6479,""
"5597","TRIP10",0.150088772813574,1,4568,""
"5598","GPR108",0.0397032347874629,1,1593,""
"5599","TNFSF14",0.00132499048512828,1,55,""
"5600","FOSB",0.15367656303037,1,4629,""
"5601","OPA3",0.036552109749122,1,1481,""
"5602","SNRPD2",0.0217317755663215,1,896,""
"5603","RTN2",0.110377955120103,1,3743,""
"5604","EML2",0.114437287360883,1,3837,""
"5605","VASP",0.212991866614899,0.162808139315249,5487,""
"5608","SDCBP2",0.0854394650743521,1,3090,""
"5613","FOXA2",0.263399291994751,0.000715353698540221,5916,""
"5621","PSMF1",0.0523822343565384,1,2072,""
"5623","DTD1",0.0792325850663049,1,2918,""
"5625","RBCK1",0.0398425892367699,1,1596,""
"5628","STK35",0.00279128930871031,1,121,""
"5629","SNRPB",0.0559565321050349,1,2197,""
"5632","RRBP1",0.095073327766298,1,3352,""
"5633","BMP2",0.390095773910395,1.7961588672953e-12,6430,""
"5634","ZNF133",0.0694195161608323,1,2642,""
"5635","FLRT3",0.411869458166478,2.18788859966619e-14,6468,""
"5640","BFSP1",0.107034300212811,1,3664,""
"5641","DSTN",0.238843381674665,0.0118464664978121,5728,""
"5643","SNRPB2",0.153136583588755,1,4620,""
"5645","LRRN4",0.194301653197568,0.877572560956996,5270,""
"5647","ITPA",0.12787501937909,1,4136,""
"5650","MCM8",0.00539131828678659,1,249,""
"5653","FAM110A",0.117922028758517,1,3920,""
"5658","NCLN",0.292398751524385,1.73100061997024e-05,6114,""
"5660","HNRNPR",0.0534811100287058,1,2111,""
"5668","ID1",0.195338839846643,0.803288490160125,5289,""
"5669","RALY",0.000916111288104808,1,36,""
"5670","DYNLRB1",0.0599377976355958,1,2328,""
"5672","EIF2S2",0.200700611296057,0.50216269921181,5347,""
"5673","ERGIC3",0.0578968148031592,1,2261,""
"5674","ROMO1",0.0813938088961631,1,2977,""
"5684","PSMB2",0.274535940298038,0.000180816972337978,6010,""
"5685","AGO3",0.028257474386492,1,1167,""
"5686","UROD",0.205542346342089,0.325472895021039,5405,""
"5688","TMEM53",0.0138206786622678,1,592,""
"5689","HECTD3",0.169332875641877,1,4884,""
"5690","KLC1",0.158494918662877,1,4721,""
"5691","XRCC3",0.106784627893439,1,3657,""
"5692","TUBGCP3",0.012090324793947,1,523,""
"5695","PCID2",0.0616371371983459,1,2377,""
"5697","SLURP1",0.0406224822832398,1,1629,""
"5698","LRFN3",0.0183996937068916,1,778,""
"5703","RBM42",0.0371774684275694,1,1504,""
"5706","FFAR2",0.0673604321837628,1,2572,""
"5708","FFAR1",0.0692516586396734,1,2635,""
"5713","NR1D1",0.0476342987215554,1,1886,""
"5714","FRMD8",0.034320100534863,1,1400,""
"5715","PRDX5",0.138073295827861,1,4341,""
"5716","BCL2L12",0.098551650992282,1,3451,""
"5717","IRF3",0.107685340456423,1,3672,""
"5718","PRMT1",0.0544505349635783,1,2155,""
"5719","RRAS",0.309484289075314,1.5594183536859e-06,6186,""
"5720","PRRG2",0.0176054588259889,1,732,""
"5723","TSKS",0.0474885650804915,1,1880,""
"5725","ASL",0.195311398364108,0.805158871936486,5287,""
"5726","SBDS",0.252254522564115,0.00265650157023127,5841,""
"5736","NSRP1",0.00210601132159884,1,90,""
"5737","DNAJC8",0.312073045425282,1.06787341165094e-06,6199,""
"5739","IFI6",0.234173204375945,0.0195193555552916,5682,""
"5742","EMG1",0.0556464176839921,1,2186,""
"5748","PCNX4",0.140680947512014,1,4388,""
"5750","KTN1",0.191082847362546,1,5222,""
"5753","DLGAP5",0.233880546948645,0.0201297242079899,5678,""
"5754","L3HYPDH",0.0803246976086194,1,2944,""
"5755","HSPA2",0.285000406472286,4.6721343482762e-05,6071,""
"5756","ZBTB1",0.0505019802610827,1,1996,""
"5757","TRMT5",0.202355861336693,0.433480982770187,5370,""
"5758","SGPP1",0.365900830195122,1.65901399635266e-10,6367,""
"5759","PLEKHG3",0.292073877943782,1.80915873554327e-05,6112,""
"5769","CTAG2",0.0408508078586246,1,1643,""
"5776","TIMM8A",0.0276740098992511,1,1144,""
"5778","CANX",0.100196336483654,1,3494,""
"5779","INTS11",0.21393771047018,0.148890220875404,5499,""
"5781","IPPK",0.125847954899588,1,4083,""
"5782","ZNF484",0.0374381530224183,1,1510,""
"5785","HIVEP3",0.0557136071191512,1,2190,""
"5786","PPCS",0.0934388122174464,1,3317,""
"5788","BCL11B",0.0259066343053768,1,1064,""
